Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17454623.89756208],[-39.4254911]
150,[8339692.0492091],[-58.92722302]
250,[5267862.35901425],[-68.70656687]
350,[3978794.26390988],[-76.0045484]
450,[3166135.34832223],[-80.35275778]
550,[2633633.9944526],[-85.48099393]
650,[2210472.77378759],[-89.94168744]
750,[1913161.26150397],[-93.10581875]
850,[1679687.32407774],[-96.0306716]
950,[1534814.04702163],[-98.33387601]
1050,[1374387.20122063],[-101.40711047]
