Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2982101.27658811],[-89.24541242]
600,[2530395.35554304],[-93.35068454]
700,[2188187.03979259],[-97.28609574]
800,[1933755.68238798],[-100.10084562]
900,[1681431.67480068],[-103.88597906]
1000,[1540431.02565199],[-107.2296952]
1100,[1368851.26424139],[-110.75257958]
