Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18409854.71444473],[-30.83884128]
150,[8079421.39995691],[-64.97190813]
250,[5472476.66363448],[-74.41967111]
350,[4170341.57543843],[-81.34856817]
450,[3343666.42536048],[-86.1885208]
550,[2813253.27877704],[-89.91735976]
650,[2343846.89629385],[-94.76065371]
750,[2055479.78035076],[-97.30900371]
850,[1799751.05212747],[-100.27846249]
950,[1644222.42335963],[-102.78096278]
1050,[1467829.58864813],[-109.69407307]
