Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[2826945.68761073],[-3.98416408]
150,[3798713.96203254],[-33.36181815]
250,[3137972.00882389],[-46.922614]
350,[2820663.55231255],[-56.01389468]
450,[2464891.14247088],[-63.15230899]
550,[2181984.70331683],[-68.669474]
650,[1945870.10695197],[-74.37346357]
750,[1748461.10673151],[-78.51236996]
850,[1570474.75466508],[-82.83222073]
950,[1459916.35790604],[-85.66762758]
1050,[1351790.02351981],[-88.17189934]
