Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[4209635.37061904],[-86.60320051]
600,[3762465.80486307],[-91.43899767]
700,[3323295.87933695],[-95.22449653]
800,[3041860.10764784],[-97.815693]
900,[2652660.5820035],[-102.11508421]
1000,[2460670.65063103],[-105.45072064]
1100,[2184350.54901662],[-109.2854756]
