Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14512612.70759825],[-25.28734238]
150,[7098794.29844067],[-63.80260331]
250,[4940203.55915679],[-71.67224976]
350,[3843904.40233169],[-77.78753258]
450,[3117291.52630896],[-83.08502743]
550,[2628473.26247166],[-88.07383183]
650,[2181770.67030567],[-92.92005412]
750,[1927267.78040223],[-95.47201744]
850,[1700866.00036733],[-98.55861626]
950,[1541373.88647381],[-100.86431173]
1050,[1449704.01238515],[-101.18448857]
