Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3086196.06090301],[-92.54969633]
600,[2583170.95417121],[-96.79308398]
700,[2223970.61972273],[-101.17876657]
800,[1962182.75651099],[-103.92202551]
900,[1707583.43728642],[-107.81086022]
1000,[1546765.8149835],[-111.44702313]
1100,[1393177.40899508],[-115.33601984]
