Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7282565.12457626],[-11.87481992]
150,[4769035.39386135],[-28.12779244]
250,[4061905.56857433],[-40.53236754]
350,[3481672.42583395],[-53.22004335]
450,[2931631.18326521],[-62.1601515]
550,[2505705.63279781],[-68.77072563]
650,[2171120.65450138],[-75.6197273]
750,[1917963.39676015],[-80.73961451]
850,[1703415.57576627],[-86.48700213]
950,[1565868.70174834],[-90.29716762]
1050,[1410626.05316271],[-98.58797939]
