Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2810085.78823323],[-86.72720093]
600,[2381405.84455622],[-89.89750406]
700,[2055895.70162684],[-94.45288861]
800,[1824243.25143739],[-96.8007619]
900,[1586790.36647606],[-100.13558974]
1000,[1435663.00373043],[-103.49655138]
1100,[1290219.76223992],[-106.32025222]
