Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2372648.58050936],[-71.94970303]
600,[2073777.27630742],[-76.84330422]
700,[1834613.44321873],[-81.50769985]
800,[1659794.62118532],[-84.01105032]
900,[1477197.18373721],[-87.84654541]
1000,[1365472.09434338],[-91.14603894]
1100,[1246523.10696065],[-93.86716555]
