Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2966643.21165479],[-86.04860179]
600,[2472748.80832507],[-90.3914721]
700,[2136568.55124974],[-94.62795587]
800,[1874933.02025389],[-97.95616545]
900,[1632764.94491587],[-102.05417198]
1000,[1479390.23631738],[-104.86372189]
1100,[1317046.92136265],[-108.42588023]
