Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[22175703.90858239],[-33.33255179]
150,[8077300.62506061],[-67.95219293]
250,[5272318.33476517],[-76.93832018]
350,[4005636.42859034],[-81.62332683]
450,[3216176.44524571],[-86.64539601]
550,[2715166.42736106],[-90.85996574]
650,[2279037.78663787],[-94.88080721]
750,[1983649.00536962],[-98.47471778]
850,[1729385.53087183],[-101.08971731]
950,[1577369.30817694],[-104.00218942]
1050,[1438756.22578272],[-107.25524219]
