Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18277626.76900728],[-2.99826449]
150,[7508019.89396347],[-57.27316327]
250,[5168008.15788184],[-67.65793627]
350,[4057215.99610399],[-74.81882249]
450,[3341293.85489866],[-79.84083695]
550,[2798670.4321824],[-84.72330533]
650,[2373637.03639126],[-88.71680094]
750,[2075111.90932615],[-92.43899626]
850,[1808826.89667285],[-95.02251536]
950,[1661392.3050908],[-97.73522781]
1050,[1515275.80849748],[-100.14382328]
