Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17784555.29279799],[-9.79417646]
150,[8417904.87290716],[-57.1370285]
250,[5419837.03600089],[-67.72278214]
350,[4114607.57372142],[-76.06764396]
450,[3261560.39955316],[-82.339059]
550,[2734893.30445321],[-88.39731003]
650,[2295061.61868683],[-92.86660957]
750,[1984170.18849823],[-96.90969667]
850,[1733157.21480794],[-99.96783033]
950,[1579922.07287913],[-102.34563174]
1050,[1445443.58691041],[-105.90105396]
