Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[21192907.47090693],[-35.50423972]
150,[7785643.42401461],[-62.41133955]
250,[5244784.1270811],[-71.82315939]
350,[4020582.68125218],[-76.61837994]
450,[3298165.39517602],[-84.09892677]
550,[2752093.93927089],[-88.72097952]
650,[2329236.99178968],[-93.61358779]
750,[2027624.87573619],[-97.58093679]
850,[1771601.36907937],[-100.75962797]
950,[1624916.76628913],[-104.80177934]
1050,[1459144.63021137],[-107.54426997]
