Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3131587.80539121],[-87.84565909]
600,[2702284.16749169],[-96.1238468]
700,[2283360.6829085],[-96.88690208]
800,[2245104.15819166],[-101.78229988]
900,[1863854.16568479],[-106.01978102]
1000,[1607674.41305945],[-106.75566144]
1100,[1436577.48795154],[-110.58109378]
