Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[16698989.49385269],[-49.66642943]
150,[8064173.9756667],[-68.6319208]
250,[5334928.55250167],[-76.30204484]
350,[4001028.6779034],[-82.49487043]
450,[3224533.70071607],[-87.10073733]
550,[2684874.49057069],[-91.20397361]
650,[2266487.00258485],[-95.53097039]
750,[1964399.37267348],[-98.49433207]
850,[1731633.74207283],[-101.5709996]
950,[1574015.7351926],[-103.93881468]
1050,[1428379.77011889],[-107.06639037]
