Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2869871.84927829],[-83.1894455]
600,[2388696.3814051],[-87.74379522]
700,[2059478.89513616],[-91.06023151]
800,[1820410.67626016],[-93.72404999]
900,[1582877.16797652],[-96.90209746]
1000,[1426590.28337402],[-99.81506409]
1100,[1281929.65621218],[-102.85766186]
