Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3617255.83760364],[-90.55209563]
600,[3266174.86832002],[-91.47897795]
700,[2765657.10157798],[-95.31191335]
800,[2394969.9701503],[-99.13704088]
900,[2030341.67069996],[-104.07174765]
1000,[1868636.17518851],[-106.82858519]
1100,[1453462.93339827],[-106.35776414]
