Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[24352350.15800833],[-39.97582296]
150,[8514679.95643017],[-68.45158063]
250,[5593955.73256326],[-77.26654349]
350,[4264388.38161511],[-81.85070566]
450,[3386582.95210049],[-89.23903234]
550,[2797489.53871643],[-93.97336637]
650,[2368759.4304356],[-99.22366532]
750,[2065674.24667823],[-102.12996568]
850,[1801397.81162397],[-105.58408328]
950,[1650196.61682355],[-108.45879526]
1050,[1487917.33549836],[-112.84767812]
