Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2884354.27442402],[-85.50484554]
600,[2390606.02803307],[-88.43361681]
700,[2056657.05765107],[-90.87263776]
800,[1819960.06557134],[-93.77064764]
900,[1571440.61714476],[-96.87607343]
1000,[1439838.10109636],[-99.8902957]
1100,[1277210.31843928],[-102.58367443]
