Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13626052.70799762],[-49.48000645]
150,[7187312.58381886],[-56.03689671]
250,[5391600.22817117],[-67.6966762]
350,[4226331.85881425],[-74.59005742]
450,[3476786.57822025],[-81.28102456]
550,[2919958.13606875],[-87.02889921]
650,[2446732.46055169],[-92.33607994]
750,[2200815.42621286],[-96.42939651]
850,[1875273.20039171],[-99.86761072]
950,[1712715.4201792],[-103.23105087]
1050,[1530999.04816674],[-106.68757218]
