Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14697784.51766039],[-54.88925094]
150,[8543412.93378796],[-63.30080828]
250,[5798536.98823784],[-71.61249102]
350,[4530076.2890046],[-79.33043066]
450,[3742022.17288567],[-90.74041228]
550,[3189776.592854],[-97.36929861]
650,[2505813.1308456],[-98.95496229]
750,[2381955.39344424],[-101.8172353]
850,[2088714.1435608],[-107.43910831]
950,[1848998.19388894],[-108.68053323]
1050,[1666029.08648508],[-111.09864242]
