Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2960221.49738752],[-86.84168654]
600,[2457877.24165161],[-90.80590752]
700,[2122961.41194657],[-95.16511116]
800,[1877135.84427061],[-98.03244568]
900,[1626878.03091852],[-101.79459931]
1000,[1471584.7466087],[-105.30870019]
1100,[1313091.84308314],[-108.32562909]
