Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15259212.1494214],[-20.23559112]
150,[9985637.26561061],[-47.17929332]
250,[7549521.03148462],[-77.75526072]
350,[6660211.94902384],[-82.20752698]
450,[5073048.81662192],[-85.68262694]
550,[4113234.39252157],[-93.0096956]
650,[3477612.70107546],[-95.602736]
750,[3126933.08648149],[-98.21356047]
850,[2928427.36716282],[-101.33897963]
950,[2574263.1676338],[-105.35346127]
1050,[2344186.18574287],[-108.44434421]
