Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2998670.63642652],[-89.63330165]
600,[2532109.69890082],[-93.01814537]
700,[2194222.0100799],[-96.4025571]
800,[1921514.94950453],[-99.05263961]
900,[1676077.87259058],[-102.56906771]
1000,[1523251.4933425],[-105.0716007]
1100,[1362154.33167446],[-108.15194429]
