Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19013499.44971124],[-32.78721492]
150,[7780682.7159504],[-68.15758094]
250,[5082321.66283927],[-76.09122669]
350,[3842812.19982476],[-81.27369282]
450,[3133789.22981171],[-84.65907496]
550,[2606550.85870154],[-89.88232127]
650,[2223420.53379378],[-93.61678222]
750,[1925285.81293209],[-96.67752985]
850,[1682923.44648743],[-99.29149183]
950,[1548908.03762992],[-101.87614652]
1050,[1404376.33817203],[-105.69658765]
