Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3587829.47437142],[-93.15044511]
600,[2954365.75070662],[-97.85491295]
700,[2657278.68224081],[-101.66828846]
800,[2299130.70624599],[-105.85685745]
900,[1927239.46172282],[-110.61818632]
1000,[1818110.94071847],[-113.18432328]
1100,[1622722.32092613],[-117.06480181]
