Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[15899530.62772471],[-45.49379611]
150,[7746302.70424359],[-57.46469393]
250,[5345222.9284306],[-68.11902121]
350,[4215717.63307574],[-75.40061027]
450,[3464076.30612777],[-81.89730301]
550,[2897296.1354401],[-86.76080986]
650,[2444557.05413957],[-93.01642314]
750,[2119626.27887509],[-97.94907845]
850,[1959349.08726168],[-99.99363181]
950,[1713260.58424158],[-103.27468672]
1050,[1610436.55098726],[-109.6926901]
