Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14262132.17849615],[-38.92305864]
150,[8044485.42368631],[-57.63459578]
250,[5259223.35799963],[-67.625453]
350,[3969886.52637881],[-75.61458138]
450,[3157151.51500632],[-80.68693758]
550,[2638236.11701368],[-85.25111]
650,[2210298.7571145],[-89.63357662]
750,[1915658.97798328],[-93.02687741]
850,[1681132.0240389],[-96.07004475]
950,[1535791.77491064],[-98.8603724]
1050,[1391251.5296545],[-101.00087674]
