Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2808283.74874395],[-87.05015488]
600,[2355413.0641342],[-90.638736]
700,[2059043.56229851],[-95.0135599]
800,[1816869.7332045],[-96.5231337]
900,[1580399.55140679],[-100.04714499]
1000,[1440156.78173917],[-103.57310217]
1100,[1282851.03397537],[-106.07264281]
