Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4173315.46208929],[15.24538413]
150,[5048868.30496209],[-28.10832895]
250,[4277262.37190177],[-43.36544673]
350,[3578916.53869032],[-55.06383941]
450,[3001988.75550147],[-64.35863709]
550,[2595560.8911256],[-73.41683686]
650,[2227809.03759208],[-79.26381737]
750,[1945229.35808501],[-83.62936771]
850,[1715997.7303414],[-88.90807954]
950,[1579109.48109001],[-93.4138985]
1050,[1473220.06429079],[-95.20528739]
