Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3639284.7025477],[-93.30449797]
600,[3254717.16264712],[-98.32456526]
700,[2625517.07346365],[-101.51905429]
800,[2358459.08051539],[-105.10465033]
900,[2033212.61284806],[-109.29682477]
1000,[1773796.47072844],[-114.12357762]
1100,[1578577.6357909],[-116.73949461]
