Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13402147.03916084],[-21.64035228]
150,[6792021.18060978],[-61.98815529]
250,[4993770.07293308],[-69.1700622]
350,[3990280.28705576],[-75.86678732]
450,[3251851.36467955],[-79.6989012]
550,[2748044.66892915],[-86.06184246]
650,[2299769.4239543],[-87.95529088]
750,[2045067.75958499],[-91.98543115]
850,[1788154.06212919],[-98.06094588]
950,[1622175.37855081],[-103.17505562]
1050,[1369933.10600869],[-106.89605276]
