Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2520.58740966],[-8.75513633]
600,[2518.86642074],[-10.24571278]
700,[2488.37725816],[-11.9824738]
800,[2481.35813502],[-13.35881893]
900,[2432.21377308],[-15.20968529]
1000,[2385.42937025],[-16.98721841]
1100,[2435.18725797],[-18.48722469]
