Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20922123.69799947],[-38.61547169]
150,[7790657.10161736],[-61.35513929]
250,[5193845.04744683],[-71.85799716]
350,[4039646.14140468],[-77.79063504]
450,[3309108.50767227],[-84.07477385]
550,[2774471.95099679],[-88.86419695]
650,[2330163.3430936],[-93.81830694]
750,[2034676.64360718],[-97.39665256]
850,[1785177.78939342],[-100.73482962]
950,[1631480.2483299],[-103.94999993]
1050,[1492843.90738335],[-107.730892]
