Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3048041.3399805],[-81.35809699]
600,[2580725.47251989],[-84.95546416]
700,[2242472.17431167],[-89.22164724]
800,[2007050.2415342],[-92.48295485]
900,[1746179.24536133],[-99.51602278]
1000,[1588138.52978236],[-105.58353263]
1100,[1420892.93135367],[-110.23420753]
