Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[13473015.27607106],[-0.88086175]
150,[5657322.35194511],[-53.80077886]
250,[4522974.92009162],[-61.96832329]
350,[3725624.02605202],[-64.79318162]
450,[3134894.34591967],[-69.77321419]
550,[2695084.48838923],[-71.53255785]
650,[2314142.8304101],[-75.00223546]
750,[2052123.15385749],[-80.04761389]
850,[1831924.07716518],[-83.97289307]
950,[1687340.52027362],[-89.07821243]
1050,[1557124.61795285],[-91.58932831]
