Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2937645.57925917],[-86.79568984]
600,[2466868.81002923],[-90.78827217]
700,[2118280.86475222],[-95.5213423]
800,[1875598.47688258],[-97.74536116]
900,[1629157.53929506],[-101.81545557]
1000,[1481331.77627982],[-104.71595553]
1100,[1317240.84510114],[-108.21030078]
