Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11932670.98650183],[-44.77757516]
150,[7093451.04085949],[-52.27503824]
250,[5109476.41394395],[-65.79737613]
350,[4006367.60443215],[-72.94398077]
450,[3308754.79582287],[-78.11409909]
550,[2772659.08154047],[-83.37998289]
650,[2337258.98342337],[-88.41243066]
750,[2070221.86506457],[-91.25503743]
850,[1807133.95602435],[-94.17865729]
950,[1656135.67830625],[-97.14281665]
1050,[1523521.82114025],[-101.40501346]
