Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[21740665.78619102],[-43.64338385]
150,[7620350.76557895],[-65.84509588]
250,[5197679.45826356],[-74.26123863]
350,[3959071.96183685],[-81.10862975]
450,[3187701.48815164],[-85.84275884]
550,[2701913.67226876],[-90.50283197]
650,[2271813.72895328],[-93.8823029]
750,[1980280.92087255],[-97.73499226]
850,[1738695.92903183],[-100.77183242]
950,[1586842.38257901],[-103.42517214]
1050,[1471679.27260412],[-108.84230501]
