Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[20798751.03868295],[-23.56108561]
150,[7871985.11583612],[-66.35801662]
250,[5404195.89103477],[-75.38523279]
350,[4163368.55848063],[-81.34633302]
450,[3346349.06257825],[-85.62961643]
550,[2795976.39568441],[-90.26258625]
650,[2349343.71859612],[-94.43401333]
750,[2043994.13507977],[-97.44777802]
850,[1798883.42627927],[-100.67046584]
950,[1638109.30576895],[-103.00605459]
1050,[1519796.19567917],[-105.68537153]
