Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17736600.38274962],[-6.48042982]
150,[8031193.3769849],[-56.34220328]
250,[5332924.62738247],[-68.59803798]
350,[3981030.19868313],[-74.94185382]
450,[3165659.72074506],[-81.09907356]
550,[2639077.68832847],[-85.49496616]
650,[2214713.24587755],[-90.02988708]
750,[1908976.99720323],[-93.09042787]
850,[1681242.31967677],[-96.04389941]
950,[1540582.31213607],[-98.32668394]
1050,[1380861.66825997],[-101.44406615]
