Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2931517.29255511],[-90.79131339]
600,[2449256.40316328],[-93.15671657]
700,[2145863.54197284],[-97.26723957]
800,[1879138.3047554],[-99.58581097]
900,[1627309.13677663],[-102.99954269]
1000,[1475776.68031099],[-106.11263813]
1100,[1324519.03359652],[-109.27787842]
