Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[6865128.19134036],[76.44156632]
150,[2444051.2550669],[-32.25149054]
250,[2533027.84812408],[-44.02786144]
350,[2320878.91903865],[-51.28965785]
450,[2124101.25133372],[-58.27030807]
550,[1989361.04010923],[-62.85272538]
650,[1772873.880317],[-69.84438258]
750,[1636989.23994623],[-73.24590969]
850,[1487447.72362628],[-77.67043384]
950,[1400404.30339963],[-80.67304686]
1050,[1261875.07562878],[-88.04334923]
