Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18098941.18231097],[-4.09464362]
150,[8415986.72241071],[-43.40358971]
250,[5859517.33709354],[-58.24654418]
350,[4454798.43287011],[-68.78959556]
450,[4491347.05737168],[-83.26811444]
550,[3636905.73562388],[-88.34981788]
650,[2910809.91264279],[-93.81101913]
750,[2533847.06050406],[-98.07763237]
850,[2231152.65820615],[-101.03364178]
950,[2043527.66407244],[-103.39853805]
1050,[1867320.5737929],[-106.9326187]
