Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[4246575.34375603],[-88.40697094]
600,[3998963.15713613],[-86.77430039]
700,[3323218.73598952],[-95.80419506]
800,[3045063.91260939],[-98.27993157]
900,[2672137.92661065],[-101.91647216]
1000,[2405244.03819413],[-107.4274088]
1100,[2239167.62585907],[-110.25423358]
