Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3045072.18765182],[-80.66637047]
600,[2587216.49842502],[-84.34679179]
700,[2261516.07431535],[-87.52887781]
800,[2004631.54540374],[-92.11649976]
900,[1758876.78178224],[-100.61937364]
1000,[1594041.52912331],[-105.9465262]
1100,[1425863.16238265],[-109.97109058]
