Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[4416659.29528817],[-4.98472235]
150,[4493988.58590856],[-22.69199632]
250,[4134597.90174843],[-37.61259416]
350,[3516777.32463002],[-48.42741478]
450,[3066814.46003218],[-58.55206526]
550,[2634180.59748841],[-64.90443905]
650,[2301867.37130887],[-71.98360095]
750,[2050652.24999291],[-77.62166281]
850,[1817663.62157516],[-83.45062136]
950,[1690223.45515795],[-88.62968314]
1050,[1476888.95513312],[-91.79563606]
