Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18237615.0751829],[-49.00096583]
150,[8018362.81696384],[-60.50064975]
250,[5597406.93355066],[-70.41719136]
350,[4399633.38807431],[-77.947605]
450,[3346879.18687217],[-88.03831797]
550,[2913640.60870864],[-91.60119592]
650,[2623756.88903248],[-96.11828727]
750,[2252466.41238627],[-101.5140439]
850,[2003100.72245571],[-105.43635677]
950,[1833437.6454318],[-107.66722822]
1050,[1732430.4831928],[-112.8440044]
