Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[10004133.14639636],[-44.32966318]
150,[6849493.07870731],[-59.64624787]
250,[4970101.99541439],[-69.661346]
350,[3969413.11951644],[-75.42702422]
450,[3246887.03074707],[-80.78756516]
550,[2730915.79701724],[-86.36524359]
650,[2311890.12255799],[-88.70113914]
750,[2043105.96281604],[-92.69457125]
850,[1788646.3172358],[-97.65317226]
950,[1631729.15622311],[-103.08023347]
1050,[1541347.69811329],[-107.80592742]
