Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[7678.9584936],[-13.55936943]
150,[2454.37426676],[-4.7135411]
250,[2489.09827815],[-5.49202221]
350,[2473.35700538],[-6.84977782]
450,[2486.82331734],[-8.16896992]
550,[2485.81812118],[-9.86180402]
650,[2471.11423115],[-11.37528183]
750,[2464.40071765],[-12.87260494]
850,[2466.12763747],[-14.61459585]
950,[2451.35680432],[-15.75933915]
1050,[2440.56520321],[-17.29537646]
