Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2927144.54479122],[-89.37411431]
600,[2450469.45856913],[-92.81617928]
700,[2121009.66651147],[-96.80801621]
800,[1874502.75793476],[-99.36940152]
900,[1631841.27664579],[-103.08853683]
1000,[1481345.50397526],[-106.13179067]
1100,[1327172.16874647],[-109.31379246]
