Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[14454384.16122667],[-57.9309274]
150,[6754359.84948886],[-62.64090783]
250,[4977244.00657417],[-69.55050168]
350,[3975524.46902743],[-75.45623167]
450,[3266491.17652594],[-80.71927058]
550,[2711828.14019568],[-85.3411787]
650,[2298343.05676098],[-87.52564885]
750,[2030913.14747989],[-91.76606549]
850,[1771838.73154917],[-97.656554]
950,[1636586.2168386],[-102.57635777]
1050,[1340820.83385456],[-105.44441322]
