Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2835385.56760773],[-83.66924134]
600,[2392211.73608745],[-87.00680649]
700,[2054805.483019],[-91.36912316]
800,[1824207.53999376],[-93.74845839]
900,[1573912.80195942],[-97.19817182]
1000,[1431417.48925404],[-99.87575375]
1100,[1267957.48526601],[-102.49165481]
