Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[2998703.97384311],[-82.7532062]
600,[2569504.69794189],[-86.6502373]
700,[2212618.37406327],[-90.94161385]
800,[1964702.25145204],[-93.38011508]
900,[1709018.24831548],[-96.78390832]
1000,[1546727.57404467],[-100.01827541]
1100,[1391687.2330071],[-102.75498996]
