Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[8716002.5472704],[-6.75676458]
150,[5726264.48527686],[-51.40060675]
250,[4467877.6027879],[-62.41616891]
350,[3692083.64177153],[-64.6821612]
450,[3136557.02085379],[-70.06530149]
550,[2670947.78135955],[-72.17552463]
650,[2305000.49246409],[-75.11806384]
750,[2055955.62074301],[-78.87818585]
850,[1826643.1802728],[-83.49088662]
950,[1667360.99976427],[-88.55040436]
1050,[1495020.31159198],[-92.24955142]
