Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3047099.74722156],[-91.29456698]
600,[2569039.86591038],[-95.29586857]
700,[2223522.86929386],[-99.92408272]
800,[1960751.31886305],[-102.91422472]
900,[1705950.79801505],[-107.31865201]
1000,[1529413.94157976],[-110.65903388]
1100,[1377925.50884161],[-114.29873868]
