Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[18122527.00406289],[-49.13137724]
150,[7052737.59663119],[-62.34905901]
250,[5278983.34534544],[-70.98280183]
350,[3963676.44305334],[-73.69830342]
450,[3354748.05253484],[-79.52553136]
550,[2808023.10486367],[-82.83988133]
650,[2372924.15903994],[-86.27404358]
750,[2095084.8522678],[-90.51516436]
850,[1846503.25668074],[-96.88584912]
950,[1710410.75686145],[-101.42497881]
1050,[1542674.9499347],[-106.45975525]
