Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[17244894.26819369],[-9.62164307]
150,[8225204.38833787],[-42.78380992]
250,[5872530.52522518],[-57.45287989]
350,[4478644.57727034],[-67.34862532]
450,[4344778.70421798],[-79.89417785]
550,[3561756.34950985],[-86.40528738]
650,[2975808.76872777],[-91.13366624]
750,[2611351.81918004],[-96.2773371]
850,[2226039.41489512],[-99.88120836]
950,[2048428.90200336],[-102.93281734]
1050,[1866238.69122835],[-106.68778843]
