Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19847419.42960718],[-15.11797788]
150,[7493056.09054907],[-57.27981888]
250,[5238310.89362339],[-67.58864893]
350,[4094426.58848258],[-74.5160749]
450,[3332175.79650532],[-79.86210786]
550,[2801413.00210736],[-84.23100913]
650,[2377252.9712576],[-89.19682051]
750,[2066154.33189948],[-92.27367107]
850,[1829713.08928358],[-95.4425146]
950,[1667059.78932403],[-97.83007535]
1050,[1507696.9735261],[-101.19847554]
