Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[11268606.40276141],[-53.34284887]
150,[7036847.26492313],[-55.1040584]
250,[4980304.54019309],[-65.93977302]
350,[4101155.90397591],[-73.86310103]
450,[3374228.46745225],[-80.59857369]
550,[2843391.6890527],[-85.39907281]
650,[2407832.00948688],[-91.51230346]
750,[2101935.08316381],[-95.24847152]
850,[1845739.01057774],[-98.86851309]
950,[1692230.94216749],[-102.46593458]
1050,[1490980.82941713],[-105.89118092]
