Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
50,[19494933.61005906],[-32.07162044]
150,[7747604.03029371],[-61.60974072]
250,[5075494.19760046],[-69.85544099]
350,[3934877.98943656],[-76.9716212]
450,[3257848.3655501],[-82.94565378]
550,[2728933.75229266],[-87.72379836]
650,[2298501.16662096],[-93.17982156]
750,[1999739.59012662],[-96.98712924]
850,[1770036.77878576],[-100.20581182]
950,[1618421.3855895],[-103.2796176]
1050,[1478068.10738993],[-108.6774466]
