Frequency (Hz),Magnitude (Ohm),Phase (Degrees)
500,[3502279.79159963],[-92.34797414]
600,[3124611.2256386],[-99.65464321]
700,[2674146.48659284],[-101.85098688]
800,[2233828.59349374],[-105.52673992]
900,[2031011.95574251],[-109.88227282]
1000,[1764091.79338781],[-113.55707552]
1100,[1618937.90923097],[-116.60342635]
